Running,2023-03-22 17:49:57,false,"Burke - Base","6.28","841","01:11:29","153","178","4.4","154","220","11:23","7:53","147","126","0.92","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","57.2","0:00","No","05:03.68","7","80.6","01:10:36","01:12:08","938","1,017"
Running,2023-03-21 19:14:20,false,"Burke - Base","4.10","544","00:46:28","150","174","3.9","158","169","11:20","9:53","100","83","0.90","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","59.0","0:00","No","04:22.34","5","80.6","00:46:13","00:46:28","970","1,010"
Treadmill Running,2023-03-19 10:50:24,false,"Base","5.47","837","01:23:08","138","167","4.1","135","249","15:11","5:24","--","--","0.79","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","71.6","0:00","No","00:07.89","7","86.0","01:19:35","01:24:14","--","--"
Indoor Rowing,2023-03-18 08:41:21,false,"Indoor Rowing","--","204","00:20:17","130","156","2.5","--","--","--","--","--","--","0.00","0.0","0.0","0","0.0","0","0","0.0","0.0","513","0","0","0","0:00","75.2","0:00","No","20:16.64","1","78.8","00:00:00","00:20:17","--","--"
Treadmill Running,2023-03-17 17:39:44,false,"Base","4.27","563","01:05:08","127","155","3.1","136","203","15:14","12:20","--","--","0.78","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","73.4","0:00","No","00:08.11","6","82.4","01:04:56","01:07:02","--","--"
Running,2023-03-14 18:48:00,false,"Burke - Base","4.31","582","00:48:59","150","175","4.1","153","166","11:22","9:45","70","60","0.93","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","48.2","0:00","No","03:57.59","5","77.0","00:48:07","00:49:36","970","1,010"
Treadmill Running,2023-03-12 10:23:22,false,"Base","6.12","700","01:35:08","123","141","2.7","136","210","15:32","12:17","--","--","0.76","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","71.6","0:00","No","00:08.31","8","82.4","01:31:10","01:38:51","--","--"
Treadmill Running,2023-03-10 18:21:22,false,"Base","5.16","686","01:13:12","132","151","3.2","144","193","14:11","11:44","--","--","0.79","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","71.6","0:00","No","00:12.45","7","78.8","01:12:42","01:14:59","--","--"
Running,2023-03-07 17:55:51,false,"Burke - Base","4.35","607","00:50:33","153","171","4.1","148","169","11:37","8:21","110","89","0.94","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","59.0","0:00","No","01:31.26","6","80.6","00:48:17","00:50:33","935","994"
Running,2023-03-04 07:33:02,true,"Burke Running","13.16","1,746","02:36:15","156","173","5.0","155","236","11:53","9:22","300","290","0.87","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","57.2","0:00","No","01:51.72","14","80.6","02:35:50","02:43:55","919","1,004"
Running,2023-03-02 17:12:32,false,"Burke - Base","4.31","559","00:49:23","144","162","3.4","150","164","11:28","10:03","88","64,755","0.00","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","55.4","0:00","No","02:53.01","7","78.8","00:48:01","00:52:34","923","65,617"
Running,2023-03-01 17:03:22,false,"Burke - Base","4.11","561","00:47:05","155","174","4.0","155","168","11:27","9:01","79","220","0.91","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","64.4","0:00","No","03:45.13","5","80.6","00:46:01","00:47:36","907","997"
Running,2023-02-28 05:59:00,false,"Burke Running","5.37","712","01:00:37","142","161","4.1","157","240","11:17","6:44","243","141","0.91","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","53.6","0:00","No","03:44.15","6","80.6","01:00:18","01:02:03","917","1,010"
Treadmill Running,2023-02-22 05:54:58,false,"Base","5.10","696","01:10:09","138","170","3.6","147","178","13:46","7:49","--","--","0.79","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","73.4","0:00","No","00:08.84","7","80.6","01:09:16","01:10:09","--","--"
Running,2023-02-19 14:25:08,false,"Burke - Base","6.50","882","01:16:05","151","172","4.2","154","178","11:42","8:00","224","206","0.89","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","62.6","0:00","No","05:23.39","7","80.6","01:13:52","01:16:05","911","1,012"
Running,2023-02-18 10:41:21,false,"Burke Running","3.53","485","00:41:29","154","174","3.8","153","179","11:45","9:24","115","93","0.90","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","66.2","0:00","No","05:33.45","4","82.4","00:41:16","00:42:05","711","760"
Treadmill Running,2023-02-16 06:12:08,false,"Base","3.52","499","00:50:09","131","150","3.1","147","165","14:15","12:05","--","--","0.77","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","73.4","0:00","No","00:08.88","5","80.6","00:47:19","00:50:09","--","--"
Running,2023-02-13 18:30:44,false,"Burke - Base","3.90","521","00:45:56","146","167","3.4","159","173","11:47","9:15","94","70","0.86","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","66.2","0:00","No","03:55.83","5","78.8","00:44:57","00:48:54","962","1,007"
Running,2023-02-12 10:05:08,false,"Madison - Base","6.74","883","01:21:40","151","175","3.8","156","184","12:07","9:02","284","239","0.85","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","59.0","0:00","No","08:53.45","7","82.4","01:21:33","01:29:40","-71","40"
Treadmill Running,2023-02-09 06:39:49,false,"Base","3.11","495","00:42:50","143","164","3.5","148","240","13:47","8:52","--","--","0.79","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","71.6","0:00","No","00:50.12","5","80.6","00:42:17","00:42:50","--","--"
Running,2023-02-07 16:35:07,false,"Burke - Base","7.38","1,028","01:21:10","159","177","5.0","154","240","11:00","7:35","224","234","0.95","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","50.0","0:00","No","07:30.10","8","82.4","01:17:38","01:21:18","899","1,003"
Running,2023-02-04 12:56:18,false,"Burke - Base","6.53","924","01:13:21","160","178","5.0","158","176","11:13","8:38","227","194","0.91","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","59.0","0:00","No","02:15.40","8","80.6","01:10:54","01:13:48","919","1,017"
Running,2023-02-03 06:40:41,false,"Burke - Base","1.00","240","00:21:23","143","173","2.9","144","164","21:23","10:16","24","22","0.52","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","80.6","0:00","No","21:22.77","1","82.4","00:19:36","00:21:23","641","652"
Indoor Rowing,2023-02-03 06:11:39,false,"Indoor Rowing","--","165","00:17:23","124","142","2.1","--","--","--","--","--","--","0.00","0.0","0.0","0","0.0","0","0","0.0","0.0","474","0","0","0","0:00","77.0","0:00","No","17:23.27","1","80.6","00:00:00","00:17:23","--","--"
Treadmill Running,2023-02-01 06:18:21,false,"Base","3.80","646","00:55:16","146","176","4.0","140","174","14:33","7:55","--","--","0.79","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","71.6","0:00","No","00:15.63","5","80.6","00:50:40","00:55:16","--","--"
Treadmill Running,2023-01-30 05:48:13,false,"Base","4.04","638","00:54:27","145","174","4.1","148","162","13:29","11:59","--","--","0.80","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","75.2","0:00","No","00:02.50","6","82.4","00:54:13","00:54:27","--","--"
Running,2023-01-25 06:14:14,false,"Burke - Base","5.27","720","00:57:49","161","179","4.5","158","206","10:58","7:25","193","147","0.93","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","53.6","0:00","No","02:41.53","6","78.8","00:57:17","00:57:49","969","1,053"
Running,2023-01-23 05:52:52,false,"Burke - Base","5.86","795","01:09:05","154","172","3.8","155","170","11:47","9:24","195","174","0.88","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","53.6","0:00","No","00:05.15","7","82.4","01:07:20","01:09:05","774","872"
Running,2023-01-18 06:06:08,false,"Burke Running","5.37","725","00:55:30","160","179","4.9","158","237","10:20","8:14","103","98","0.98","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","50.0","0:00","No","03:20.65","6","82.4","00:55:16","00:56:32","946","994"
Running,2023-01-14 16:02:03,false,"Burke Running","7.01","933","01:15:51","146","167","4.5","160","243","10:49","7:51","233","200","0.93","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","46.4","0:00","No","00:05.69","8","78.8","01:15:24","01:21:52","913","1,014"
Running,2023-01-12 06:02:40,false,"Burke Running","6.02","794","01:02:54","149","178","5.0","161","246","10:27","8:10","133","122","0.95","0.0","0.0","0","0.0","0","0","0.0","0.0","--","0","0","0","0:00","51.8","0:00","No","00:12.19","7","80.6","01:02:30","01:03:21","944","996"
